order,nrowMRD,jfID,ncolfrLast
784,530,X900912244006_H_5,3472
785,2373,X900912261007_A_6,5597
786,399,X900912244005_D_7,3341
787,7505,X900912352003_D_5,14005
788,2162,X900912261004_G_4,5292
789,11521,X903112159009_C_11,7403
790,9877,X903111248011_G_5,1198
791,11919,X903112159013_E_11,11008
792,9813,X903111248005_F_4,1134
793,6599,X900912326007_C_11,21084
794,13949,X903112198005_E_11,22229
795,7177,X900912340006_F_11,13585
796,8646,X902112234009_E_5,2904
797,11252,X903112159006_D_12,4518
798,7369,X900912345001_F_4,13777
799,1984,X900912261002_H_3,5114
800,3050,X900912270006_C_2,6274
801,9977,X903111290013_H_4,1293
802,3789,X900912311001_G_9,23517
803,11890,X903112159013_B_7,10979
804,8718,X903111229001_C_7,291
805,10155,X903111320010_A_6,1471
806,11060,X903112159004_C_9,2519
807,13396,X903112180007_E_9,15538
808,1868,X900912261001_F_3,4998
809,5454,X900912317007_A_3,11604
810,9455,X903111236002_E_9,135
811,562,X900912244007_C_12,3598
812,1258,X900912254007_A_10,4294
813,868,X900912247010_F_1,3904
814,5478,X900912317007_C_3,11628
815,12695,X903112172008_H_4,14837
816,6766,X900912340002_A_5,20793
817,9410,X903111236001_H_8,90
818,6404,X900912326004_H_6,20506
819,11717,X903112159011_C_9,9246
820,9118,X903111229006_A_7,691
821,4907,X900912317001_A_3,11057
822,4559,X900912312007_C_10,10615
823,13021,X903112180002_E_1,15163
824,8479,X902112234007_F_6,2737
825,10068,X903111320009_A_5,1384
826,7148,X900912340006_C_7,13556
827,9160,X903111229006_F_1,733
828,8969,X903111229004_C_11,542
829,10341,X903112102003_D_3,23437
830,13281,X903112180006_D_10,15423
831,13476,X903112180008_D_7,15711
832,4729,X900912312009_A_8,10785
833,45,X900912244001_D_6,2987
834,381,X900912244005_C_12,3323
835,3525,X900912276007_E_6,6843
836,11394,X903112159007_H_3,5582
837,432,X900912244005_G_6,3374
838,6156,X900912324005_C_11,12388
839,10752,X903112159001_A_6,18692
840,2046,X900912261003_E_5,5176
841,8806,X903111229002_D_10,379
842,9750,X903111248005_A_1,1071
843,10554,X903112107002_G_3,16622
844,8211,X902112234004_F_7,2375
845,847,X900912247010_D_11,3883
846,11673,X903112159010_H_11,8421
847,3327,X900912276005_B_4,6645
848,12228,X903112172003_G_8,13884
849,8301,X902112234005_G_2,2465
850,1987,X900912261002_H_6,5117
851,6901,X900912340003_E_6,20928
852,4438,X900912312005_H_2,10494
853,3601,X900912276008_D_12,6919
854,4525,X900912312006_H_11,10581
855,5192,X900912317004_B_3,11342
856,9761,X903111248005_B_1,1082
857,6640,X900912326008_E_7,21125
858,2435,X900912261007_F_8,5659
859,3238,X900912276003_H_11,6462
860,6292,X900912324006_F_7,12524
861,10099,X903111320009_D_2,1415
862,8024,X902112234002_F_7,2188
863,11329,X903112159007_B_8,5517
864,6971,X900912340004_D_4,13379
865,10745,X903112159001_A_10,18685
866,8657,X902112234009_F_4,2915
867,872,X900912247010_F_2,3908
868,7146,X900912340006_C_5,13554
869,14047,X903112198006_E_7,22813
870,8381,X902112234006_F_2,2639
871,6216,X900912324005_H_2,12448
872,7661,X900912352005_A_9,14161
873,10929,X903112159002_H_8,19245
874,3023,X900912270006_A_10,6247
875,656,X900912244008_C_4,3692
876,12732,X903112172009_C_5,14874
877,5429,X900912317006_F_8,11579
878,1760,X900912254012_E_11,4890
879,11366,X903112159007_E_9,5554
880,4225,X900912312003_E_6,10281
881,12607,X903112172007_H_9,14749
882,4418,X900912312005_F_3,10474
883,2287,X900912261006_B_11,5417
884,1062,X900912247012_H_2,4098
885,11583,X903112159009_H_5,7465
886,9604,X903111248003_C_7,925
887,5373,X900912317006_B_10,11523
888,7791,X900912352006_D_9,14291
889,6394,X900912326004_G_6,20496
890,3547,X900912276007_G_5,6865
891,1347,X900912254007_H_7,4383
892,12860,X903112172010_F_8,15002
893,7765,X900912352006_B_7,14265
894,4546,X900912312007_B_1,10602
895,9671,X903111248004_B_11,992
896,3564,X900912276008_A_10,6882
897,11155,X903112159005_D_1,3513
898,10288,X903112066011_E_11,23789
899,4228,X900912312003_E_9,10284
900,718,X900912247009_A_10,3754
901,6317,X900912326004_A_1,20419
902,5735,X900912317011_C_3,11978
903,10526,X903112107002_E_1,16594
904,9452,X903111236002_E_4,132
905,7410,X900912352002_B_12,13910
906,7854,X900912352007_C_5,14354
907,7110,X900912340005_H_4,13518
908,8757,X903111229001_G_6,330
909,34,X900912244001_C_7,2976
910,5573,X900912317009_D_1,11723
911,9011,X903111229004_G_2,584
912,2668,X900912270002_B_7,5892
913,2985,X900912270005_E_7,6209
914,4598,X900912312007_F_3,10654
915,937,X900912247011_D_5,3973
916,12944,X903112180001_F_12,15086
917,6201,X900912324005_F_9,12433
918,10655,X903112129002_A_1,18595
919,7838,X900912352007_A_1,14338
920,3500,X900912276007_C_5,6818
921,3611,X900912276008_E_10,6929
922,1405,X900912254008_E_6,4441
923,10961,X903112159003_C_4,1576
924,2731,X900912270002_H_10,5955
925,13456,X903112180008_C_10,15691
926,11503,X903112159009_A_6,7385
927,2322,X900912261006_E_12,5452
928,2681,X900912270002_C_8,5905
929,11190,X903112159005_F_9,3548
930,2801,X900912270003_F_1,6025
931,5798,X900912317017_H_6,23418
932,12719,X903112172009_B_4,14861
933,3981,X900912311003_H_7,23709
934,6789,X900912340002_C_6,20816
935,9242,X903111229007_E_12,815
936,2531,X900912261008_G_1,5755
937,11809,X903112159012_C_7,9980
938,5999,X900912324003_C_3,12231
939,3010,X900912270005_G_9,6234
940,8219,X902112234004_G_4,2383
941,295,X900912244004_C_7,3237
942,10768,X903112159001_C_1,18708
943,2335,X900912261006_F_2,5465
944,7483,X900912352003_B_7,13983
945,2251,X900912261005_G_1,5381
946,3315,X900912276005_A_4,6633
947,7910,X902112234001_D_1,2074
948,11093,X903112159004_F_6,2552
949,3388,X900912276005_G_7,6706
950,2753,X900912270003_B_1,5977
951,8933,X903111229003_G_9,506
952,7587,X900912352004_C_5,14087
953,749,X900912247009_C_7,3785
954,2493,X900912261008_C_8,5717
955,4193,X900912312003_B_9,10249
956,2553,X900912270001_A_1,5777
957,10294,X903112066011_E_7,23795
958,4405,X900912312005_E_2,10461
959,5712,X900912317011_A_10,11955
960,13143,X903112180004_E_6,15285
961,2912,X900912270004_G_4,6136
962,610,X900912244007_G_5,3646
963,12285,X903112172004_D_6,14427
964,7748,X900912352006_A_2,14248
965,309,X900912244004_D_9,3251
966,774,X900912247009_E_8,3810
967,2421,X900912261007_E_6,5645
968,11787,X903112159012_A_9,9958
969,13265,X903112180006_B_6,15407
970,262,X900912244003_H_8,3204
971,6787,X900912340002_C_4,20814
972,7319,X900912345001_B_2,13727
973,11149,X903112159005_C_4,3507
974,8294,X902112234005_F_6,2458
975,2571,X900912270001_B_4,5795
976,5545,X900912317009_A_2,11695
977,1817,X900912261001_B_11,4947
978,10832,X903112159001_H_5,18772
979,5879,X900912324001_G_4,12111
980,12209,X903112172003_F_1,13865
981,3029,X900912270006_A_5,6253
982,7986,X902112234002_C_3,2150
983,3276,X900912276004_E_10,6594
984,10828,X903112159001_H_11,18768
985,294,X900912244004_C_6,3236
986,5075,X900912317002_H_10,11225
987,13831,X903112198004_C_10,21457
988,5507,X900912317007_E_8,11657
989,10520,X903112107002_D_4,16588
990,5588,X900912317009_E_6,11738
991,617,X900912244007_H_11,3653
992,301,X900912244004_D_12,3243
993,6530,X900912326006_C_4,20632
994,2524,X900912261008_F_3,5748
995,8507,X902112234008_A_2,2765
996,9034,X903111229005_A_6,607
997,2042,X900912261003_E_12,5172
998,1105,X900912247013_C_9,4141
999,11128,X903112159005_A_7,3486
1000,1260,X900912254007_A_12,4296
1001,11956,X903112159013_H_3,11045
1002,9744,X903111248004_H_4,1065
1003,2695,X900912270002_E_1,5919
1004,10566,X903112107002_H_5,16634
1005,7117,X900912340006_A_10,13525
1006,2622,X900912270001_F_7,5846
1007,13836,X903112198004_C_4,21462
1008,507,X900912244006_F_4,3449
1009,2340,X900912261006_F_7,5470
1010,13692,X903112198002_G_11,21318
1011,3619,X900912276008_E_7,6937
1012,1416,X900912254008_F_5,4452
1013,5265,X900912317004_H_8,11415
1014,10040,X903111320003_G_10,1356
1015,6341,X900912326004_C_1,20443
1016,6187,X900912324005_E_7,12419
1017,12839,X903112172010_D_8,14981
1018,12552,X903112172007_C_5,14694
1019,121,X900912244002_C_2,3063
1020,1953,X900912261002_E_6,5083
1021,178,X900912244002_H_5,3120
1022,9993,X903111320003_B_10,1309
1023,10740,X903112129002_H_6,18680
1024,6442,X900912326005_C_8,20544
1025,6578,X900912326006_G_7,20680
1026,6693,X900912340001_C_2,20720
1027,3998,X900912312001_B_11,10054
1028,4928,X900912317001_C_11,11078
1029,1814,X900912261001_A_9,4944
1030,1602,X900912254010_F_9,4732
1031,10063,X903111320009_A_11,1379
1032,9587,X903111248003_B_2,908
1033,5077,X900912317002_H_2,11227
1034,11955,X903112159013_H_2,11044
1035,9394,X903111236001_G_3,74
1036,13597,X903112198001_G_10,21223
1037,5239,X900912317004_F_3,11389
1038,13405,X903112180007_F_6,15547
1039,12764,X903112172009_F_2,14906
1040,6769,X900912340002_A_9,20796
1041,8556,X902112234008_E_6,2814
1042,12383,X903112172005_E_1,14525
1043,12098,X903112172002_D_5,12836
1044,3337,X900912276005_C_3,6655
1045,7296,X900912340007_H_3,13704
1046,6232,X900912324006_A_6,12464
1047,3609,X900912276008_D_9,6927
1048,9453,X903111236002_E_5,133
1049,8938,X903111229003_H_3,511
1050,9725,X903111248004_F_7,1046
1051,13379,X903112180007_D_3,15521
1052,9175,X903111229006_G_2,748
1053,23,X900912244001_B_8,2965
1054,8076,X902112234003_C_12,2240
1055,5925,X900912324002_D_12,12157
1056,11239,X903112159006_C_11,4505
1057,5710,X900912317010_H_9,11860
1058,10086,X903111320009_C_10,1402
1059,12581,X903112172007_F_11,14723
1060,13182,X903112180005_B_3,15324
1061,4028,X900912312001_D_6,10084
1062,3087,X900912270006_F_3,6311
1063,712,X900912244008_H_5,3748
1064,6646,X900912326008_F_3,21131
1065,1420,X900912254008_F_9,4456
1066,13733,X903112198003_B_7,21359
1067,504,X900912244006_F_12,3446
1068,11993,X903112172001_C_5,11891
1069,8633,X902112234009_D_4,2891
1070,4352,X900912312004_H_8,10408
1071,4736,X900912312009_B_3,10792
1072,9459,X903111236002_F_12,139
1073,3571,X900912276008_A_7,6889
1074,6118,X900912324004_G_6,12350
1075,12272,X903112172004_C_5,14414
1076,7413,X900912352002_B_7,13913
1077,10381,X903112102007_H_5,20994
1078,10286,X903112066011_E_6,23787
1079,11346,X903112159007_D_12,5534
1080,11105,X903112159004_G_7,2564
1081,7528,X900912352003_F_4,14028
1082,9627,X903111248003_E_7,948
1083,10633,X903112129001_F_8,17637
1084,7776,X900912352006_C_6,14276
1085,11959,X903112159013_H_6,11048
1086,564,X900912244007_C_3,3600
1087,5134,X900912317003_E_11,11284
1088,5754,X900912317011_E_4,11997
1089,8790,X903111229002_B_6,363
1090,11086,X903112159004_F_10,2545
1091,2045,X900912261003_E_4,5175
1092,2241,X900912261005_F_11,5371
1093,204,X900912244003_C_12,3146
1094,3805,X900912311002_A_2,23533
1095,11909,X903112159013_D_2,10998
1096,13525,X903112198001_A_10,21151
1097,6905,X900912340003_F_10,20932
1098,11965,X903112172001_A_11,11863
1099,12879,X903112172010_H_7,15021
1100,1422,X900912254008_G_10,4458
1101,7967,X902112234002_A_8,2131
1102,826,X900912247010_B_2,3862
1103,9901,X903111290013_B_1,1217
1104,9636,X903111248003_F_6,957
1105,3075,X900912270006_E_3,6299
1106,1722,X900912254012_B_1,4852
1107,554,X900912244007_B_5,3590
1108,9288,X903111229008_B_3,861
1109,11744,X903112159011_F_11,9273
1110,2673,X900912270002_C_11,5897
1111,314,X900912244004_E_2,3256
1112,2163,X900912261004_G_5,5293
1113,4236,X900912312003_F_5,10292
1114,2542,X900912261008_H_1,5766
1115,11533,X903112159009_D_11,7415
1116,12462,X903112172006_C_9,14604
1117,10894,X903112159002_E_7,19210
1118,257,X900912244003_H_3,3199
1119,4242,X900912312003_G_10,10298
1120,8860,X903111229003_A_11,433
1121,8174,X902112234004_C_6,2338
1122,2540,X900912261008_G_8,5764
1123,9335,X903111236001_B_11,15
1124,2940,X900912270005_A_9,6164
1125,4521,X900912312006_G_8,10577
1126,2670,X900912270002_B_9,5894
1127,11642,X903112159010_E_4,8390
1128,13762,X903112198003_E_11,21388
1129,9564,X903111236003_H_4,244
1130,7196,X900912340006_G_8,13604
1131,3989,X900912312001_A_3,10045
1132,630,X900912244008_A_2,3666
1133,6412,X900912326005_A_2,20514
1134,4441,X900912312005_H_5,10497
1135,6977,X900912340004_E_1,13385
1136,2845,X900912270004_A_8,6069
1137,3965,X900912311003_G_2,23693
1138,5574,X900912317009_D_10,11724
1139,942,X900912247011_E_12,3978
1140,8602,X902112234009_A_8,2860
1141,11772,X903112159011_H_6,9301
1142,1221,X900912247014_E_7,4257
1143,8374,X902112234006_E_7,2632
1144,12646,X903112172008_D_11,14788
1145,10684,X903112129002_C_4,18624
1146,2881,X900912270004_D_8,6105
1147,13048,X903112180002_G_2,15190
1148,5069,X900912317002_G_5,11219
1149,12542,X903112172007_B_7,14684
1150,13787,X903112198003_G_2,21413
1151,2567,X900912270001_B_11,5791
1152,6162,X900912324005_C_6,12394
1153,2527,X900912261008_F_6,5751
1154,2218,X900912261005_D_12,5348
1155,5334,X900912317005_F_5,11484
1156,10567,X903112107002_H_6,16635
1157,13602,X903112198001_G_5,21228
1158,10279,X903112066011_D_3,23780
1159,13588,X903112198001_F_2,21214
1160,251,X900912244003_G_7,3193
1161,10603,X903112129001_D_1,17607
1162,12088,X903112172002_C_7,12826
1163,3138,X900912270007_D_2,6362
1164,7987,X902112234002_C_4,2151
1165,12578,X903112172007_E_9,14720
1166,12821,X903112172010_C_2,14963
1167,9830,X903111248005_H_10,1151
1168,3365,X900912276005_E_7,6683
1169,8164,X902112234004_B_8,2328
1170,5988,X900912324003_B_2,12220
1171,13915,X903112198005_B_2,22195
1172,11927,X903112159013_E_8,11016
1173,12647,X903112172008_D_12,14789
1174,13205,X903112180005_D_4,15347
1175,11340,X903112159007_C_7,5528
1176,1723,X900912254012_B_10,4853
1177,7815,X900912352006_F_9,14315
1178,1897,X900912261002_A_1,5027
1179,3035,X900912270006_B_10,6259
1180,2989,X900912270005_F_10,6213
1181,12871,X903112172010_H_1,15013
1182,7331,X900912345001_C_2,13739
1183,11271,X903112159006_E_8,4537
1184,12749,X903112172009_E_1,14891
1185,10863,X903112159002_C_11,19179
1186,3345,X900912276005_D_10,6663
1187,10353,X903112102007_C_6,20966
1188,12276,X903112172004_C_9,14418
1189,12414,X903112172005_G_7,14556
1190,3924,X900912311003_C_6,23652
1191,52,X900912244001_E_12,2994
1192,11625,X903112159010_D_10,8373
1193,1697,X900912254011_G_5,4827
1194,13165,X903112180004_H_8,15307
1195,4820,X900912312010_A_9,10876
1196,12920,X903112180001_D_12,15062
1197,13617,X903112198001_H_9,21243
1198,9000,X903111229004_F_11,573
1199,11238,X903112159006_C_10,4504
1200,3127,X900912270007_B_5,6351
1201,26,X900912244001_C_10,2968
1202,10627,X903112129001_F_12,17631
1203,8839,X903111229002_G_11,412
1204,486,X900912244006_D_6,3428
1205,5055,X900912317002_F_2,11205
1206,6379,X900912326004_F_2,20481
1207,6970,X900912340004_D_3,13378
1208,8946,X903111229004_A_11,519
1209,246,X900912244003_G_2,3188
1210,11782,X903112159012_A_4,9953
1211,5372,X900912317006_B_1,11522
1212,4623,X900912312007_H_6,10679
1213,12787,X903112172009_H_3,14929
1214,12232,X903112172003_H_11,13888
1215,11611,X903112159010_B_9,8359
1216,13049,X903112180002_G_3,15191
1217,8863,X903111229003_A_4,436
1218,3519,X900912276007_E_11,6837
1219,4150,X900912312002_G_10,10206
1220,1339,X900912254007_H_1,4375
1221,1163,X900912247013_H_9,4199
1222,11930,X903112159013_F_10,11019
1223,3835,X900912311002_C_8,23563
1224,7534,X900912352003_G_1,14034
1225,8956,X903111229004_B_1,529
1226,11152,X903112159005_C_7,3510
1227,11378,X903112159007_F_9,5566
1228,2762,X900912270003_B_7,5986
1229,6027,X900912324003_F_2,12259
1230,2050,X900912261003_E_9,5180
1231,2332,X900912261006_F_10,5462
1232,1624,X900912254011_A_1,4754
1233,6990,X900912340004_F_10,13398
1234,1773,X900912254012_F_2,4903
1235,32,X900912244001_C_5,2974
1236,7550,X900912352003_H_4,14050
1237,7382,X900912345001_G_6,13790
1238,12405,X903112172005_F_9,14547
1239,5688,X900912317010_F_9,11838
1240,2809,X900912270003_F_6,6033
1241,5340,X900912317005_G_10,11490
1242,11552,X903112159009_E_7,7434
1243,2748,X900912270003_A_5,5972
1244,9299,X903111229008_D_4,872
1245,1873,X900912261001_F_8,5003
1246,3168,X900912276003_A_1,6392
1247,902,X900912247011_A_11,3938
1248,3684,X900912276009_E_12,7002
1249,6237,X900912324006_B_10,12469
1250,13230,X903112180005_G_11,15372
1251,8526,X902112234008_C_10,2784
1252,13453,X903112180008_B_8,15688
1253,13860,X903112198004_E_4,21486
1254,2278,X900912261006_A_3,5408
1255,1404,X900912254008_E_5,4440
1256,8143,X902112234004_A_1,2307
1257,11121,X903112159005_A_11,3479
1258,398,X900912244005_D_6,3340
1259,9842,X903111248011_A_4,1163
1260,7780,X900912352006_D_1,14280
1261,13322,X903112180006_G_5,15464
1262,10902,X903112159002_F_3,19218
1263,10425,X903112107001_D_2,15613
1264,1901,X900912261002_A_2,5031
1265,6264,X900912324006_D_3,12496
1266,4679,X900912312008_E_2,10735
1267,8071,X902112234003_B_8,2235
1268,1844,X900912261001_D_3,4974
1269,8453,X902112234007_D_4,2711
1270,5614,X900912317009_H_3,11764
1271,5824,X900912324001_B_8,12056
1272,6995,X900912340004_F_4,13403
1273,9767,X903111248005_B_4,1088
1274,5215,X900912317004_D_2,11365
1275,9176,X903111229006_G_3,749
1276,6259,X900912324006_D_1,12491
1277,8816,X903111229002_E_10,389
1278,1612,X900912254010_G_9,4742
1279,3782,X900912311001_G_2,23510
1280,4969,X900912317001_F_7,11119
1281,9100,X903111229005_G_9,673
1282,3240,X900912276003_H_5,6464
1283,13412,X903112180007_G_2,15554
1284,10762,X903112159001_B_4,18702
1285,10592,X903112129001_B_9,17596
1286,4602,X900912312007_F_7,10658
1287,3402,X900912276006_A_11,6720
1288,10594,X903112129001_C_10,17598
1289,8901,X903111229003_D_8,474
1290,11005,X903112159003_G_11,1620
1291,9256,X903111229007_F_4,829
1292,4654,X900912312008_C_12,10710
1293,3003,X900912270005_G_2,6227
1294,8215,X902112234004_G_10,2379
1295,5294,X900912317005_C_12,11444
1296,8379,X902112234006_F_11,2637
1297,3739,X900912311001_C_5,23467
1298,11489,X903112159008_H_4,6555
1299,12517,X903112172006_H_6,14659
1300,7588,X900912352004_C_6,14088
1301,10120,X903111320009_F_12,1436
1302,2858,X900912270004_B_9,6082
1303,9190,X903111229006_H_8,763
1304,8794,X903111229002_C_10,367
1305,10751,X903112159001_A_5,18691
1306,12316,X903112172004_G_2,14458
1307,11061,X903112159004_D_1,2520
1308,1401,X900912254008_E_12,4437
1309,4084,X900912312002_A_4,10140
1310,13637,X903112198002_B_5,21263
1311,4987,X900912317001_H_3,11137
1312,2264,X900912261005_H_11,5394
1313,11072,X903112159004_D_9,2531
1314,6848,X900912340002_H_7,20875
1315,4798,X900912312009_G_8,10854
1316,4925,X900912317001_B_9,11075
1317,1251,X900912247014_H_3,4287
1318,7041,X900912340005_B_5,13449
1319,9693,X903111248004_D_10,1014
1320,12878,X903112172010_H_6,15020
1321,1110,X900912247013_D_2,4146
1322,4508,X900912312006_F_6,10564
1323,9342,X903111236001_B_7,22
