geno,ngr2,ngr3,ngr4,ngr5,ngr6,ngr7,ngr8,ngr9,ngr10,ngr11,ngr12,ngr13,ngr14,ngr15,ngr20,ngr25,ngr30,ngr35,ngr40,ngr45,ngr50
X907513220030_F_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_F_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_F_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_F_12,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_F_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_F_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_F_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_F_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_F_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_F_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_F_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_F_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_G_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_G_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_G_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_G_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_G_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_G_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_G_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_G_6,1,1,1,1,1,3,6,6,7,7,7,7,7,7,8,8,8,8,8,9,9
X907513220030_G_7,1,1,1,1,1,3,6,6,7,7,7,7,7,7,8,8,8,8,8,9,9
X907513220030_G_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_G_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_H_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_H_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_H_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_H_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_H_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_H_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_H_6,1,1,1,1,1,3,6,6,7,7,7,7,7,7,8,8,8,8,8,9,9
X907513220030_H_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513220030_H_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220030_H_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_12,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_A_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_12,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_B_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_12,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_C_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,20,23,25,30,31,32
X907513220031_D_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_12,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_D_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_12,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_E_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_12,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_F_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_G_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_10,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_11,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_2,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_3,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_5,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_6,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_7,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_8,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513220031_H_9,1,1,1,1,1,1,1,1,1,8,8,8,8,8,10,10,11,11,12,13,13
X907513310013_A_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,37
X907513310013_A_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7
X907513310013_A_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_A_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_B_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_4,2,3,3,4,4,5,5,5,6,6,6,12,13,14,19,22,25,27,32,34,35
X907513310013_C_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_C_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,28,33,35,36
X907513310013_D_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7
X907513310013_D_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,20,23,25,30,31,32
X907513310013_D_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_D_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_7,2,3,3,4,4,5,5,5,6,6,6,12,13,14,19,22,25,27,32,34,35
X907513310013_E_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_E_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_2,2,3,3,4,4,5,5,5,6,6,6,12,13,14,19,22,25,27,32,34,35
X907513310013_F_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_F_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7
X907513310013_G_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,20,23,25,30,31,32
X907513310013_G_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_G_9,2,3,3,4,4,5,5,5,6,6,6,12,13,14,19,22,25,27,32,34,35
X907513310013_H_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310013_H_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7
X907513310014_A_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7
X907513310014_A_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_A_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_5,2,3,3,4,4,5,5,5,6,6,6,12,13,14,19,22,25,27,32,34,35
X907513310014_B_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_B_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,28,33,35,36
X907513310014_B_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7
X907513310014_C_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,28,33,35,36
X907513310014_C_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7
X907513310014_C_8,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_C_9,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_1,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_10,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_11,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_12,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_3,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_4,2,3,3,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8
X907513310014_D_5,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,20,23,25,30,31,32
X907513310014_D_6,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
X907513310014_D_7,2,3,3,4,4,5,5,5,6,6,6,6,6,6,18,21,24,26,31,33,34
